topic_id,topic_id_url,topic_name,subfield_name,field_name,domain_name,is_digital,daisy_group,ce_core,keywords
T10650,https://openalex.org/T10650,Food Drying and Modeling,Food Science,Agricultural and Biological Sciences,Life Sciences,0,other_green,0,Drying; Dehydration; Food; Kinetics; Modeling; Microwave; Quality; Solar; Ultrasound; Kinetic Models
T10956,https://openalex.org/T10956,Fullerene Chemistry and Applications,Organic Chemistry,Chemistry,Physical Sciences,0,other_green,0,Fullerenes; Endohedral Fullerenes; Photosensitization; Nanoscience; Photovoltaic Devices; Molecular Systems; Electron Transfer; Biomedical Applications; Supramolecular Chemistry; Carbon Nanotubes
T13306,https://openalex.org/T13306,Geography and Education Methods,Sociology and Political Science,Social Sciences,Social Sciences,0,other_green,0,Feminist Geographies; Gender Identity; Geography Education; Social Movements; Critical Literacy; Globalization; Sustainable Development; Cultural Geography; Pedagogy; Territoriality
T14501,https://openalex.org/T14501,Global Economic and Social Development,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,other_green,0,Inclusive Development; Economic Growth; Public-Private Partnership; Sustainable Development; Regional Policy; Agricultural Sector; Globalization; Social Inequality; Financial Stability; Entrepreneurship
T13789,https://openalex.org/T13789,Global Education Systems and Policies,Education,Social Sciences,Social Sciences,0,other_green,0,Higher Education; Lifelong Learning; Education Reform; E-Learning; Globalization; Sustainable Development; Teacher Training; Knowledge Economy; Inclusive Education; Policy and Practice
T14349,https://openalex.org/T14349,Global Political and Economic Relations,Political Science and International Relations,Social Sciences,Social Sciences,0,other_green,0,Eurasian Economic Union; Global Trade; Geopolitics; International Relations; High-Tech Sector; Belt and Road Initiative; Regional Integration; Economic Security; Digital Economy; Sustainable Development
T14213,https://openalex.org/T14213,Global Politics and Economy,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,other_green,0,Global Competitiveness; Innovation; Knowledge Management; Logistics Performance; Economic Development; Information Technology; Infrastructure Investment; Research and Development; Sustainable Development; International Trade
T12428,https://openalex.org/T12428,Global Trade and Competitiveness,Strategy and Management,"Business, Management and Accounting",Social Sciences,0,other_green,0,Competitiveness Indices; Revealed Comparative Advantage; Global Competitiveness Report; Regional Development Policy; International Specialization; Sustainable Development; Firm Competitiveness; Trade Patterns; Michael Porter's Framework; National Productivity
T13757,https://openalex.org/T13757,Graphic Design and Typography,History and Philosophy of Science,Arts and Humanities,Social Sciences,0,other_green,0,Interdisciplinary Research; Qualitative Research; Graphic Design; Leadership; Semiconductors; Environmentalism; Renewable Energy; Innovation Capability; Supply Chain Management; Art Theory
T13297,https://openalex.org/T13297,History and advancements in chemistry,Physical and Theoretical Chemistry,Chemistry,Physical Sciences,0,other_green,0,Partially Ordered Sets; Periodic Table; Chemical Substances; Multi-Criteria Analysis; Environmental Health; Quantitative Superstructure/Activity Relationships; Sustainable Development Goals; Decision Support; Lanthanides; QSAR
T11796,https://openalex.org/T11796,Horticultural and Viticultural Research,Plant Science,Agricultural and Biological Sciences,Life Sciences,0,other_green,0,Grapevine; Genetics; Climate Change; Wine Quality; Anthocyanins; Water Deficit; Transcriptome Analysis; Viticulture; Terroir; Grape Berry Ripening
T13035,https://openalex.org/T13035,Human Rights and Development,Sociology and Political Science,Social Sciences,Social Sciences,0,other_green,0,Human Rights; Development; Global Governance; Millennium Development Goals; Social Inequality; Indicators; Sustainable Development Goals; Aid and Development; Rights-Based Approach; International Cooperation
T13448,https://openalex.org/T13448,Indigenous Cultures and Socio-Education,Cultural Studies,Social Sciences,Social Sciences,0,other_green,0,Intercultural Education; Indigenous Knowledge Systems; Cultural Variation; Learning by Observing; Community Endeavors; Mayan Children; Sociocultural Perspective; Cultural Practices; Collaborative Work; Sustainable Development Goals
T13344,https://openalex.org/T13344,Industrial Automation and Control Systems,Control and Systems Engineering,Engineering,Physical Sciences,0,other_green,0,Programmable Logic Controllers; SCADA; Automation; OPC Technology; Industrial Control; Monitoring System; Wireless Communication; Machine Vision; Remote Control; Waste Recycling
T14091,https://openalex.org/T14091,Industrial and Mining Safety,"Safety, Risk, Reliability and Quality",Engineering,Physical Sciences,0,other_green,0,Occupational Health; Safety Management; Risk Assessment; Work Environments; Explosion Risk; Renewable Energy; Environmental Pollution; Mining Hazards; Quality Management; Sustainable Development
T12786,https://openalex.org/T12786,Innovation and Socioeconomic Development,Business and International Management,"Business, Management and Accounting",Social Sciences,0,other_green,0,Frugal Innovation; Emerging Markets; Bottom of the Pyramid; Inclusive Business; Sustainability; Poverty Alleviation; Entrepreneurship; Market Creation; Social Impact; Inclusive Innovation
T14389,https://openalex.org/T14389,"Innovation, Technology, and Society",Sociology and Political Science,Social Sciences,Social Sciences,0,other_green,0,Social Innovation; Interdisciplinary Research; Innovation Policy; Sustainable Development; Knowledge Engineering; Digital Social Innovation; Organizational Innovation; Empowerment; Urban Development; Innovation Theory
T13016,https://openalex.org/T13016,Innovative Educational Technologies,Information Systems,Computer Science,Physical Sciences,1,other_green,0,Cloud Computing; Distance Learning; Digital Literacy; STEM Education; Adaptive Learning; Sustainable Development; ICT Integration; Online Learning; Educational Technology; Teacher Training
T12079,https://openalex.org/T12079,IoT Networks and Protocols,Electrical and Electronic Engineering,Engineering,Physical Sciences,1,other_green,0,LPWAN; IoT; LoRa; NB-IoT; M2M Communications; 5G Networks; Wireless Communication; Network Scalability; Random Access Protocols; Energy Efficiency
T13743,https://openalex.org/T13743,Italian Literature and Culture,General Arts and Humanities,Arts and Humanities,Social Sciences,0,other_green,0,Cultural Studies; Innovation; Architectural Competitions; Climate Change; Media and Communication; Identity; Urban Planning; Literature; Ethnobotany; Emotional Intelligence
T13411,https://openalex.org/T13411,Labor Market and Education,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,other_green,0,Economic Development; Innovation; Digital Transformation; Labor Migration; Social Security; Regional Markets; Financial Security; Sustainable Development; Marketing Strategy; Human Capital
T12751,https://openalex.org/T12751,Leadership and Management in Organizations,Strategy and Management,"Business, Management and Accounting",Social Sciences,0,other_green,0,Leadership; Management; Strategic Management; Organizational Development; Change Management; Performance Improvement; Corporate Culture; Sustainable Development; Competitive Advantage; Employee Engagement
T13945,https://openalex.org/T13945,"Legal, Health, Environmental and COVID-19 Challenges","Public Health, Environmental and Occupational Health",Medicine,Health Sciences,0,other_green,0,COVID-19; pandemic diseases; healthcare system; vaccination; planetary health; digital health; human rights; epidemiology; global security; sustainable development
T14219,https://openalex.org/T14219,Local Economic Development and Planning,Political Science and International Relations,Social Sciences,Social Sciences,0,other_green,0,South Africa; local economic development; policy; regional; urban; sustainable development; rural; employment; community-based; spatial development
T13285,https://openalex.org/T13285,Local Governance and Development,"Geography, Planning and Development",Social Sciences,Social Sciences,0,other_green,0,Village Fund; Local Government; Rural Development; Community Empowerment; Sustainable Development Goals; Village-Owned Enterprises; Financial Accountability; Economic Independence; Social Innovation; Digital Inequalities
T10363,https://openalex.org/T10363,Low-power high-performance VLSI design,Electrical and Electronic Engineering,Engineering,Physical Sciences,0,other_green,0,Low-Power; VLSI Circuits; Approximate Computing; Subthreshold Operation; Leakage Reduction; Process Variation; Statistical Timing Analysis; Energy Efficiency; CMOS Technology; Nanometer Scale
T14477,https://openalex.org/T14477,"Management, Economics, and Public Policy",Marketing,"Business, Management and Accounting",Social Sciences,0,other_green,0,Global Networks; Corporate Responsibility; Intangible Assets; Market Orientation; Brand Equity; Strategic Marketing; Corporate Governance; Sustainable Development; Innovation and Imitation; Network Culture
T13685,https://openalex.org/T13685,Material Science and Thermodynamics,Mechanical Engineering,Engineering,Physical Sciences,0,other_green,0,Railway Bridges; Structural-Phase Transformations; High-Frequency Vibrations; Thermoelectric Properties; Rolling Stock; Track Component Failure; Nanowaste Treatment; Energy Efficiency; Dynamic Behavior Modeling; Heat Distribution
T10932,https://openalex.org/T10932,Microbial Metabolic Engineering and Bioproduction,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0,other_green,0,Metabolic Engineering; Genome-Scale Models; Constraint-Based Models; Biofuel Production; Microbial Metabolism; Pathway Reconstruction; Flux Balance Analysis; Biorefineries; Synthetic Biology; Enzyme Database
T12270,https://openalex.org/T12270,Microwave-Assisted Synthesis and Applications,Organic Chemistry,Chemistry,Physical Sciences,0,other_green,0,Microwave Chemistry; Organic Synthesis; Nonthermal Effects; Nanomaterials Synthesis; Material Processing; Dielectric Heating; Green Chemistry; Drug Discovery; Heterogeneous Catalysis; Energy Efficiency
T12282,https://openalex.org/T12282,Mineral Processing and Grinding,Mechanical Engineering,Engineering,Physical Sciences,1,other_green,0,Comminution; Mineral Liberation Analysis; Grinding Circuits; Particle Size Distribution; DEM Modelling; Energy Efficiency; Stirred Media Mills; High Voltage Pulses; Ore Sorting; Machine Learning
T10886,https://openalex.org/T10886,Multiferroics and related materials,"Electronic, Optical and Magnetic Materials",Materials Science,Physical Sciences,0,other_green,0,Multiferroic; Magnetoelectric; Thin Films; Ferroelectricity; Perovskite Oxides; Spin Current; Magnetic Control; Photovoltaic Effect; Domain Walls; Room Temperature
T13923,https://openalex.org/T13923,Nuclear and radioactivity studies,"Safety, Risk, Reliability and Quality",Engineering,Physical Sciences,0,other_green,0,Nuclear Fuel; Radiation Protection; Spent Fuel; Transport Cask; Radioactive Waste Management; Safety Analysis; Finite Element Analysis; Spacer Grid; Impact Loading; Regulatory Requirements
T13925,https://openalex.org/T13925,Offshore Engineering and Technologies,Ocean Engineering,Engineering,Physical Sciences,0,other_green,0,Subsea; Oil and Gas; Technology; Flow Assurance; Renewable Energy; Valves; Deepwater; Compression; Heating Systems; Risers
T13659,https://openalex.org/T13659,Ombudsman and Human Rights,Sociology and Political Science,Social Sciences,Social Sciences,0,other_green,0,National Human Rights Institutions; Global Governance; Administrative Law; Good Administration; Civil Society Engagement; Human Rights Protection; Judicial Review; International Law; Ombudsman Institution; Sustainable Development
T12709,https://openalex.org/T12709,Optimization and Mathematical Programming,Control and Systems Engineering,Engineering,Physical Sciences,0,other_green,0,Fuzzy Goal Programming; Aggregate Production Planning; Multi-Objective Optimization; Fixed Charge Transportation Problem; Genetic Algorithm; Linear Fractional Programming; Intuitionistic Fuzzy; Supply Chain Management; Sustainable Development; Metaheuristic Algorithms
T12052,https://openalex.org/T12052,Polish socio-economic development,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,other_green,0,Innovation; Regional Development; Cluster Policies; Knowledge Economy; Competitiveness; Innovative Strategy; Industrial Restructuring; Globalization; Sustainable Development; European Union
T13598,https://openalex.org/T13598,Political Developments and Conflicts,Political Science and International Relations,Social Sciences,Social Sciences,0,other_green,0,Global Governance; Pluralism; International Relations; Policy Implementation; Sustainable Development; Religious Harmony; Energy Transitions; Digital Transformation; Election Law; Cultural Identity
T10389,https://openalex.org/T10389,Polymer crystallization and properties,Polymers and Plastics,Materials Science,Physical Sciences,0,other_green,0,Polymer Crystallization; Polymer Blends; Nanoparticles; Recycling; Mechanical Properties; Morphology Development; Rheology; Conducting Polymers; Crystallization Kinetics; Chemical Recycling
T11053,https://openalex.org/T11053,Process Optimization and Integration,Control and Systems Engineering,Engineering,Physical Sciences,0,other_green,0,Optimization; Process Intensification; Scheduling; Distillation; Supply Chain; Uncertainty; Mathematical Programming; Energy Efficiency; Water Network Synthesis; Sustainability Metrics
T13357,https://openalex.org/T13357,Property Rights and Legal Doctrine,Law,Social Sciences,Social Sciences,0,other_green,0,Eminent Domain; Property Rights; Compensation; Land Acquisition; Government Takings; Urban Renewal; Legal Institutions; Climate Change Adaptation; Market Value; Public Use
T12687,https://openalex.org/T12687,Public Administration in Developing Nations,Political Science and International Relations,Social Sciences,Social Sciences,0,other_green,0,Public Policy; Policy Implementation; Community Empowerment; Social Welfare; Government Reform; Service Quality; Local Governance; E-Government; Sustainable Development; Social Justice
T14440,https://openalex.org/T14440,Quality of Life Measurement,Sociology and Political Science,Social Sciences,Social Sciences,0,other_green,0,Europe 2020 Strategy; Quality of Life; Sustainable Development; Synthetic Indicators; Social Welfare; Knowledge-based Economy; Environmental Quality Index; Climate Change; Institutional Analysis; Maternal and Child Health
T10973,https://openalex.org/T10973,Radioactive element chemistry and processing,Inorganic Chemistry,Chemistry,Physical Sciences,0,other_green,0,Actinides; Uranium; Lanthanides; Extraction; Sorption; Bioremediation; Complexation; Adsorption; Nuclear Waste; Coordination Chemistry
T13407,https://openalex.org/T13407,Regional Development and Management Studies,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,other_green,0,Sustainable Development; Economic Growth; Rural Tourism; Agricultural Sustainability; Small and Medium Enterprises; Regional Development; Organizational Culture; Leadership Emergence; Financial Performance; Innovation Management
T13384,https://openalex.org/T13384,Regional Economic Development and Innovation,Strategy and Management,"Business, Management and Accounting",Social Sciences,0,other_green,0,Strategizing; Regional Development; Innovation Ecosystems; Sustainable Development; Digital Transformation; Vocational Education; Economic Growth; Industrial Sustainability; Globalization; Leadership
T13186,https://openalex.org/T13186,Russia and Soviet political economy,Political Science and International Relations,Social Sciences,Social Sciences,0,other_green,0,Russia; Economy; Transition; Capitalism; Environment; Climate Change; Barter; Globalization; Oil Industry; Political Economy
T11754,https://openalex.org/T11754,SARS-CoV-2 detection and testing,Infectious Diseases,Medicine,Health Sciences,0,other_green,0,COVID-19; diagnostics; SARS-CoV-2; wastewater surveillance; RT-PCR; antigen testing; viral load; saliva testing; nasopharyngeal swab; biosensors
T10551,https://openalex.org/T10551,Scheduling and Optimization Algorithms,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,0,other_green,0,Scheduling; Manufacturing; Flexible Job-shop; Genetic Algorithm; Agent-based Control; Energy-efficient; Hybrid Optimization; Flowshop Sequencing; Dynamic Scheduling; Multi-objective
T13492,https://openalex.org/T13492,"Science, Technology, and Education in Latin America",Demography,Social Sciences,Social Sciences,0,other_green,0,Latin American Universities; Technology and Innovation; University-Industry Relationships; Social Impact of Science; Global Knowledge Networks; Sustainable Development; Science and Society Studies; Inequality and Innovation; Knowledge Transfer; Higher Education Policies
T13693,https://openalex.org/T13693,Smart Systems and Machine Learning,Computer Networks and Communications,Computer Science,Physical Sciences,1,other_green,0,Cognitive Radio Networks; Machine Learning; Spectrum Handovers; Smart Farming; Urban Sustainability; IoT; Security Techniques; Wireless Sensor Networks; Energy Efficiency; Social Awareness
T14473,https://openalex.org/T14473,Social and Economic Development in India,Sociology and Political Science,Social Sciences,Social Sciences,0,other_green,0,Decentralization; Kerala; India; Sustainable Development; Economic Reforms; Gender Bias; Agricultural Livelihoods; Social Security; Rural Economy; Community Empowerment
T14019,https://openalex.org/T14019,Socioeconomic and Demographic Analysis,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0,other_green,0,Sustainable Development; Information Technology; Regional Policy; Human Capital; Economic Security; Social Inequality; Knowledge Management; Environmental Sustainability; Digital Transformation; Population Welfare
T13956,https://openalex.org/T13956,Sociopolitical Dynamics in Nepal,Demography,Social Sciences,Social Sciences,0,other_green,0,Youth Employment; Globalization; Identity Politics; Conflict; Education; Poverty; Social Inequality; Maoist Insurgency; Climate Change; Democratization
T11474,https://openalex.org/T11474,Sport and Mega-Event Impacts,Sociology and Political Science,Social Sciences,Social Sciences,0,other_green,0,Mega Events; Sport Tourism; Social Impacts; Destination Branding; Community Development; Economic Impact; Festival Management; Sustainable Development; Sport for Development; Urban Regeneration
T14351,https://openalex.org/T14351,Statistical and Computational Modeling,Artificial Intelligence,Computer Science,Physical Sciences,1,other_green,0,Inductive Modeling; GMDH-type Neural Networks; Interval Models; Environmental Monitoring; Artificial Bee Colony Algorithm; Machine Learning; Data Mining; Modeling and Prediction; Self-Organization Techniques; Sustainable Development
T14267,https://openalex.org/T14267,Technology in Education and Healthcare,Education,Social Sciences,Social Sciences,0,other_green,0,Education; Technology; Gender Bias; Digitalization; Distance Learning; TICs; Teaching Experience; Sustainable Development Goals; Remote Education; Social Impact
T11128,https://openalex.org/T11128,Transition Metal Oxide Nanomaterials,Polymers and Plastics,Materials Science,Physical Sciences,0,other_green,0,Electrochromic; Tungsten Oxide; Vanadium Oxide; Smart Glass; Nanocrystals; Metal-Insulator Transition; Thermochromic; Energy Efficiency; Nanostructured Films; Optoelectronic
T13615,https://openalex.org/T13615,Transportation Systems and Safety,Computer Graphics and Computer-Aided Design,Computer Science,Physical Sciences,1,other_green,0,Artificial Neural Network; Reliability Assessment; Electromagnetic Interference; Transport Systems; Maintenance; Intelligent Systems; Information Quality; Speech Recognition; Railway Control; Energy Efficiency
T13276,https://openalex.org/T13276,University-Industry-Government Innovation Models,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences,0,other_green,0,Quadruple Helix; Innovation Ecosystem; Knowledge Production; Triple Helix; Regional Innovation Systems; Smart Specialization; Mode 3 Knowledge; University-Industry-Government Relations; Sustainable Development; Social Systems
T12147,https://openalex.org/T12147,Urban and Rural Development Challenges,Urban Studies,Social Sciences,Social Sciences,0,other_green,0,Urban Poverty; Slum Upgrading; Housing Policy; Informal Settlements; Urbanization; Land Tenure; Sustainable Development; Community Participation; Health Equity; Poverty Alleviation
T14187,https://openalex.org/T14187,Varied Academic Research Topics,Management Information Systems,"Business, Management and Accounting",Social Sciences,0,other_green,0,E-commerce; Stakeholder Analysis; Higher Education; Climate Change; R&D; Agricultural Firms; Innovation; Digital Economy; ICTs; Global Trade
T12733,https://openalex.org/T12733,Vector-Borne Animal Diseases,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,0,other_green,0,Bluetongue Virus; Culicoides Biting Midges; Arbovirus Vectors; Europe; Epidemiology; Pathogenesis; Climate Change; Vector Distribution; Vaccines; Genetic Characterization
T10805,https://openalex.org/T10805,Vehicle Dynamics and Control Systems,Automotive Engineering,Engineering,Physical Sciences,0,other_green,0,Vehicle Dynamics; Control Systems; Autonomous Vehicles; Model Predictive Control; Tire-Road Friction Estimation; Active Steering; Yaw Stability Control; Path Tracking; Electric Vehicles; Driver Assistance
T11249,https://openalex.org/T11249,Wireless Power Transfer Systems,Electrical and Electronic Engineering,Engineering,Physical Sciences,0,other_green,0,Wireless Power Transfer; Inductive Power Transfer; Magnetic Resonant Coupling; Electric Vehicle Charging; Contactless Power Transmission; Biomedical Implants; Efficiency Optimization; Coil Design; Dynamic Charging; Implantable Devices
T12725,https://openalex.org/T12725,transportation and logistics systems,Transportation,Social Sciences,Social Sciences,0,other_green,0,European Transport Policy; Sustainable Development; Logistics; Urban Mobility; Rail Transport; Intelligent Transport Systems; External Costs; Intermodal Transport; Public Transport; Infrastructure
T14027,https://openalex.org/T14027,21st Century Education and Governance,Development,Social Sciences,Social Sciences,0,sustainability_policy,0,Sustainable Development Goals; Environmental Policy; Climate Change; 21st Century Skills; Knowledge Management; Global Inequality; Regional Development; Educational Technology; Resource Management; Social Equity
T14279,https://openalex.org/T14279,Academic Research and Education Studies,Global and Planetary Change,Environmental Science,Physical Sciences,0,sustainability_policy,0,Environmental History; Global Crisis; Climate Change; Social Equity; Human Resources; Professional Power; Information Technology; Open Access; Cultural Change; Sustainability Ethics
T13509,https://openalex.org/T13509,Accounting and Financial Management,Accounting,"Business, Management and Accounting",Social Sciences,0,sustainability_policy,0,Sustainability Accounting; International Financial Reporting Standards; Environmental Accounting; Forensic Audit; Competitiveness; Social Responsibility; Education in Accounting; Corporate Social Responsibility; Financial Information; Ethics in Accounting
T13478,https://openalex.org/T13478,Agricultural Development and Management,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,0,sustainability_policy,0,Agricultural Entrepreneurship; Technology Adoption; Sustainable Farming Practices; Climate Change Impact; Rural Community Empowerment; Extension Services; Food Security; Small-Scale Farming; Youth Participation; Gender Equality
T13378,https://openalex.org/T13378,Agricultural Development and Policies,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,0,sustainability_policy,0,Russian Agriculture; Agricultural Development; Food Security; Institutional Challenges; Climate Change; State Support; Digitalization; Land Management; Import Substitution; Sustainable Development
T13508,https://openalex.org/T13508,Agricultural Economics and Practices,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,0,sustainability_policy,0,Agriculture; Development; Policy; Production; Technology; Sustainability; India; Economic Analysis; Climate Change; Food Security
T13678,https://openalex.org/T13678,Agricultural Research and Practices,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,0,sustainability_policy,0,Agricultural Sustainability; Developing Countries; Climate Change Adaptation; Food Security; Rural Development; Smallholder Farming; Sustainable Management; Community Empowerment; Natural Disaster Management; Trade and Economic Growth
T13520,https://openalex.org/T13520,Architectural and Urban Studies,Conservation,Arts and Humanities,Social Sciences,0,sustainability_policy,0,Urban Design; Cultural Heritage; Traditional Architecture; Community Resilience; Sustainable Development; Local Wisdom; Public Expenditure; Environmental Sustainability; Space Utilization; Ethnic Identity
T12922,https://openalex.org/T12922,Business and Economic Development,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0,sustainability_policy,0,Sustainable Development; Renewable Energy; Green Investments; Energy Efficiency; Social Safety; Information Economy; Environmental Management; Financial Security; Innovation Development; Macroeconomic Stability
T13774,https://openalex.org/T13774,Citizenship Education and Democracy,Education,Social Sciences,Social Sciences,0,sustainability_policy,0,Citizenship; Education; Social Development; Community; Inclusion; Cultural Diversity; Youth; Gender Equality; Environmental Education; Sustainable Development
T13502,https://openalex.org/T13502,Community and Sustainable Development,Education,Social Sciences,Social Sciences,0,sustainability_policy,0,Community Development; Leadership; Qualitative Research; Sustainable Livelihoods; Rural Development; Social Capital; Capacity Building; Ethical Data Collection; Civic Engagement; Empowerment
T13136,https://openalex.org/T13136,Community-based Tourism Development and Sustainability,Sociology and Political Science,Social Sciences,Social Sciences,0,sustainability_policy,0,Community-based Tourism; Sustainable Development; Local Wisdom; Cultural Ecotourism; Social Economic Impact; Pandemic Response; Environmental Communication; Destination Competitiveness; Rural Destination; Tourism Planning
T12669,https://openalex.org/T12669,Comparative International Legal Studies,Political Science and International Relations,Social Sciences,Social Sciences,0,sustainability_policy,0,Responsibility; Contractual Law; Environmental Regulation; Consumer Rights; Judicial System; Sustainable Development; Civil Liability; Legal Ethics; Corporate Social Responsibility; International Law
T12239,https://openalex.org/T12239,Construction Management and Sustainability,Building and Construction,Engineering,Physical Sciences,1,sustainability_policy,0,Sustainable Urban Development; Energy Efficiency; Renewable Energy Sources; Building Insulation; Historic Building Reconstruction; Smart City Technologies; Environmental Assessment; Infrastructure Projects; Construction Management; Urban Environmental Quality
T14361,https://openalex.org/T14361,Corporate Social Responsibility Disclosure,Gender Studies,Social Sciences,Social Sciences,0,sustainability_policy,0,Gender Equality; Economic Well-being; Livelihood Projects; Corporate Governance; Financial Performance; Climate Change Resilience; Educational Physics Games; Societal Impact; Accounting Conservatism; Rural Livelihoods
T13603,https://openalex.org/T13603,Corporate Social Responsibility and Sustainability,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences,0,sustainability_policy,0,Corporate Social Responsibility; Sustainability; Business Ethics; Social Innovation; Resilient Cities; Climate Change; Stakeholder Engagement; Digital Responsibility; Environmental Policy; Urban Planning
T10747,https://openalex.org/T10747,Disaster Management and Resilience,Sociology and Political Science,Social Sciences,Social Sciences,0,sustainability_policy,0,Resilience; Disaster; Community; Risk; Vulnerability; Emergency Management; Social Capital; Climate Change Adaptation; Hazard Mitigation; Crisis Response
T12457,https://openalex.org/T12457,Ecocriticism and Environmental Literature,Literature and Literary Theory,Arts and Humanities,Social Sciences,0,sustainability_policy,0,Climate Change; Literature; Ecocriticism; Postcolonialism; Environmental Humanities; Anthropocene; Global Warming; Environmental Justice; Fossil Fuels; Ecofeminism
T14066,https://openalex.org/T14066,Economic Development and Regional Competitiveness,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0,sustainability_policy,0,Regional Competitiveness; Economic Activity; Investment Attractiveness; Cluster Policy; Management Accounting; Innovation Management; Social Infrastructure; Energy Strategy; Sustainable Tourism; Knowledge Management
T13278,https://openalex.org/T13278,Economic and Business Development Strategies,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,1,sustainability_policy,0,Sustainable Development; Resource Efficiency; Green Economy; Innovation Culture; Environmental Management; Global Value Chain; Renewable Energy Sources; Artificial Intelligence; Economic Security; Agricultural Enterprises
T13331,https://openalex.org/T13331,Energy and Environmental Sustainability,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0,sustainability_policy,0,Renewable Energy; Investment Strategies; Sustainable Development; Fuzzy Decision Making; Global Indicators; Green Supply Chain Management; Financial Development; Innovation Strategies; Environmental Sustainability; Hybrid Modeling
T13190,https://openalex.org/T13190,Engineering and Environmental Studies,Ocean Engineering,Engineering,Physical Sciences,0,sustainability_policy,0,Mining; Technology; Sustainable Development; Innovation; Environmental Management; Resource Extraction; Numerical Modeling; Gas Transportation; Welding; Economic Principles
T12165,https://openalex.org/T12165,Environmental Sustainability and Education,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0,sustainability_policy,0,Environmental Education; Sustainability; Waste Management; Water Resources; Biodiversity; Renewable Energy; Public Policy; Social Participation; Eco-friendly Practices; Sustainable Development
T13432,https://openalex.org/T13432,Environmental Sustainability and Technology,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,1,sustainability_policy,0,Spatial Development; Environmental Management; Sustainable Development; Regional Policies; Artificial Intelligence; Geographical Analysis; Economic Growth; Remote Sensing; Green Economy; Resource Management
T13148,https://openalex.org/T13148,Environmental and Air Quality Management,Environmental Engineering,Environmental Science,Physical Sciences,0,sustainability_policy,0,Air Quality Management; Statistics; Local Government; Environmental Policy; SPSS; Climate Change; Sustainability; Urbanization; Economic Development; Health Impact
T13557,https://openalex.org/T13557,Environmental and sustainability education,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0,sustainability_policy,0,Environmental Education; Sustainability; Ecological Economics; Social Responsibility; Climate Change; Ecosystem Management; Sustainable Development; Community Engagement; Biodiversity Conservation; Globalization
T12895,https://openalex.org/T12895,Environmental law and policy,Law,Social Sciences,Social Sciences,0,sustainability_policy,0,Rights of Nature; Environmental Law; Climate Change Litigation; Aarhus Convention; Legal Personhood; Human Rights; Transnational Corporations; Sustainable Development; Global Environmental Constitutionalism; Indigenous Rights
T13760,https://openalex.org/T13760,"Finance, Taxation, and Governance","Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0,sustainability_policy,0,Ecotourism; Sustainable Development; Environmental Education; Forest Genetic Diversity; Community Participation; Public Policies; Rural Tourism; Climate Change; Social Sustainability; Natural Resource Management
T14269,https://openalex.org/T14269,Food Security and Socioeconomic Dynamics,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,0,sustainability_policy,0,Food Security; Agriculture; Biodiversity; Gender Perspective; Health Care; Sustainability; Environmental Impact; Rural Development; Community Empowerment; Socio-economic Factors
T11475,https://openalex.org/T11475,French Urban and Social Studies,Sociology and Political Science,Social Sciences,Social Sciences,0,sustainability_policy,0,Territorial Governance; Environmental Participation; Sustainable Development; Citizen Participation; Local Development; Proximity and Innovation; Rural Territories; Public Policy; Social Justice; Community Engagement
T13755,https://openalex.org/T13755,Global socioeconomic and cultural dynamics,"Geography, Planning and Development",Social Sciences,Social Sciences,0,sustainability_policy,0,Global Development; Policy Analysis; Economic Growth; Sustainable Development; Industrialization; Social Welfare; Environmental Management; Capacity Building; Public Sector Marketing; Education Financing
T13616,https://openalex.org/T13616,"Governance, Compliance, and Sustainability",Strategy and Management,"Business, Management and Accounting",Social Sciences,0,sustainability_policy,0,Sustainable Development; Corporate Compliance; Environmental Protection; Innovation; Legal Regulation; Social Responsibility; Digital Transformation; Economic Growth; Ethical Practices; Governance
